Species,Individual,DateTime,RelativePath,File,Date,Trap,Camera
Dingo,WTU2102,2023-04-29 8:58,BrendanAltingMLDP2023Images\PS3\CamA,PS3__CamA__2023-04-29__08-58-58(1).JPG,2023-04-29,PS3,CamA
Dingo,WTU2102,2023-05-01 9:03,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-01__09-03-49(1).JPG,2023-05-01,PS3,CamB
Dingo,WTU2102,2023-05-01 9:35,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-01__09-35-59(1).JPG,2023-05-01,PS3,CamB
Dingo,WTU2104,2023-05-01 10:22,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-01__10-22-16(1).JPG,2023-05-01,PS3,CamB
Dingo,WTU2104,2023-05-01 10:52,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-01__10-52-37(1).JPG,2023-05-01,PS3,CamB
Dingo,WTU2104,2023-05-03 7:49,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-03__07-49-29(1).JPG,2023-05-03,PS3,CamB
Dingo,UOM1707,2023-05-03 8:16,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-03__08-16-08(1).JPG,2023-05-03,PS3,CamB
Dingo,UOF1906,2023-05-03 10:59,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-03__10-59-58(1).JPG,2023-05-03,PS3,CamB
Dingo,UOF1906,2023-05-04 10:18,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-04__10-18-41(1).JPG,2023-05-04,PS3,CamB
Dingo,WTU2104,2023-05-04 14:19,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-04__14-19-08(1).JPG,2023-05-04,PS3,CamB
Dingo,UOM1707,2023-05-04 18:05,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-04__18-05-21(1).JPG,2023-05-04,PS3,CamB
Dingo,UOF1906,2023-05-04 18:06,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-04__18-06-17(1).JPG,2023-05-04,PS3,CamB
Dingo,WTU2102,2023-05-07 11:23,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-07__11-23-41(1).JPG,2023-05-07,PS3,CamB
Dingo,UOM1707,2023-05-07 18:22,PSML2023-06\PS3\CamA,PS3__CamA__2023-05-07__18-22-09(1).JPG,2023-05-07,PS3,CamA
Dingo,UOF1906,2023-05-07 18:24,PSML2023-06\PS3\CamA,PS3__CamA__2023-05-07__18-24-06(1).JPG,2023-05-07,PS3,CamA
Dingo,WTU2102,2023-05-09 16:33,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-09__16-33-57(1).JPG,2023-05-09,PS3,CamB
Dingo,UOF1906,2023-05-11 17:32,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-11__17-32-03(1).JPG,2023-05-11,PS3,CamB
Dingo,UOM1707,2023-05-14 9:13,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-14__09-13-10(1).JPG,2023-05-14,PS3,CamB
Dingo,UOF1906,2023-05-14 9:13,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-14__09-13-29(19).JPG,2023-05-14,PS3,CamB
Dingo,UOM1707,2023-05-14 17:49,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-14__17-49-41(1).JPG,2023-05-14,PS3,CamB
Dingo,UOF1906,2023-05-14 17:49,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-14__17-49-50(10).JPG,2023-05-14,PS3,CamB
Dingo,WTU2102,2023-05-15 18:01,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-15__18-01-25(1).JPG,2023-05-15,PS3,CamB
Dingo,UOM1707,2023-05-15 18:01,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-15__18-01-47(4).JPG,2023-05-15,PS3,CamB
Dingo,UOF1906,2023-05-18 12:51,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-18__12-51-46(1).JPG,2023-05-18,PS3,CamB
Dingo,UOM1707,2023-05-22 17:29,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-22__17-29-49(1).JPG,2023-05-22,PS3,CamB
Dingo,UOF1906,2023-05-22 17:29,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-22__17-29-57(12).JPG,2023-05-22,PS3,CamB
Dingo,WTU2102,2023-05-24 9:24,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-24__09-24-10(1).JPG,2023-05-24,PS3,CamB
Dingo,UOM1707,2023-05-24 17:15,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-24__17-15-17(1).JPG,2023-05-24,PS3,CamB
Dingo,UOM1707,2023-05-27 16:50,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-27__16-50-07(1).JPG,2023-05-27,PS3,CamB
Dingo,UOF1906,2023-05-27 16:50,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-27__16-50-35(4).JPG,2023-05-27,PS3,CamB
Dingo,WTU2105,2023-05-29 14:40,PSML2023-06\PS3\CamB,PS3__CamB__2023-05-29__14-40-15(1).JPG,2023-05-29,PS3,CamB
Dingo,UOF2009,2021-12-28 10:11,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS4/CamB,PS4__CamB__2021-12-28__10-11-42(1).JPG,2021-12-28,PS4,CamB
Dingo,UOF2009,2022-01-31 16:51,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS4/CamA,PS4__CamA__2022-01-31__16-51-09(1).JPG,2022-01-31,PS4,CamA
Dingo,SLM2005,2022-02-03 9:49,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS4/CamA,PS4__CamA__2022-02-03__09-49-43(1).JPG,2022-02-03,PS4,CamA
Dingo,SLM2005,2022-02-04 19:22,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS4/CamA,PS4__CamA__2022-02-04__19-22-14(1).JPG,2022-02-04,PS4,CamA
Dingo,SLF1501,2022-02-07 10:25,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS4/CamB,PS4__CamB__2022-02-07__10-25-59(1).JPG,2022-02-07,PS4,CamB
Dingo,SLM2005,2022-02-21 19:12,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS4/CamA,PS4__CamA__2022-02-21__19-12-11(1).JPG,2022-02-21,PS4,CamA
Dingo,SLF1501,2022-02-21 19:12,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS4/CamA,PS4__CamA__2022-02-21__19-12-18(5).JPG,2022-02-21,PS4,CamA
Dingo,PCM1601,2022-02-21 19:12,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS4/CamA,PS4__CamA__2022-02-21__19-12-24(10).JPG,2022-02-21,PS4,CamA
Dingo,PCM1601,2021-12-07 15:35,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamA,PS5__CamA__2021-12-07__15-35-10(1).JPG,2021-12-07,PS5,CamA
Dingo,SLF1501,2021-12-07 15:35,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamA,PS5__CamA__2021-12-07__15-35-10(1).JPG,2021-12-07,PS5,CamA
Dingo,SLM2005,2021-12-07 15:35,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamA,PS5__CamA__2021-12-07__15-35-14(6).JPG,2021-12-07,PS5,CamA
Dingo,SLF2002,2021-12-14 9:49,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamA,PS5__CamA__2021-12-14__09-49-12(1).JPG,2021-12-14,PS5,CamA
Dingo,PCM1601,2021-12-15 7:39,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamA,PS5__CamA__2021-12-15__07-39-41(1).JPG,2021-12-15,PS5,CamA
Dingo,PCM1601,2021-12-15 19:49,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamA,PS5__CamA__2021-12-15__19-49-12(1).JPG,2021-12-15,PS5,CamA
Dingo,UOF2009,2021-12-21 19:40,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamA,PS5__CamA__2021-12-21__19-40-15(1).JPG,2021-12-21,PS5,CamA
Dingo,PCM1601,2021-12-29 9:43,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2021-12-29__09-43-08(2).JPG,2021-12-29,PS5,CamB
Dingo,SLF1501,2021-12-29 9:43,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2021-12-29__09-43-08(1).JPG,2021-12-29,PS5,CamB
Dingo,SLF2002,2021-12-29 9:43,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamA,PS5__CamA__2021-12-29__09-43-18(2).JPG,2021-12-29,PS5,CamA
Dingo,PCM1601,2022-01-02 15:09,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamA,PS5__CamA__2022-01-02__15-09-40(1).JPG,2022-01-02,PS5,CamA
Dingo,SLF1501,2022-01-02 15:10,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-01-02__15-10-01(1).JPG,2022-01-02,PS5,CamB
Dingo,SLF1501,2022-01-02 19:34,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-01-02__19-34-45(1).JPG,2022-01-02,PS5,CamB
Dingo,PCM1601,2022-01-02 19:35,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-01-02__19-35-08(1).JPG,2022-01-02,PS5,CamB
Dingo,SLM2005,2022-01-02 20:02,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-01-02__20-02-43(1).JPG,2022-01-02,PS5,CamB
Dingo,PCM1601,2022-01-03 6:40,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-01-03__06-40-01(1).JPG,2022-01-03,PS5,CamB
Dingo,SLF1501,2022-01-03 6:55,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-01-03__06-55-50(1).JPG,2022-01-03,PS5,CamB
Dingo,SLF2002,2022-01-03 11:00,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-01-03__11-00-33(1).JPG,2022-01-03,PS5,CamB
Dingo,PCM1601,2022-01-16 19:54,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-01-16__19-54-03(1).JPG,2022-01-16,PS5,CamB
Dingo,SLF1501,2022-01-16 19:54,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamA,PS5__CamA__2022-01-16__19-54-42(4).JPG,2022-01-16,PS5,CamA
Dingo,SLM2005,2022-01-19 19:06,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-01-19__19-06-31(1).JPG,2022-01-19,PS5,CamB
Dingo,PCM1601,2022-01-21 11:59,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-01-21__11-59-04(1).JPG,2022-01-21,PS5,CamB
Dingo,SLF1501,2022-01-21 11:59,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-01-21__11-59-07(5).JPG,2022-01-21,PS5,CamB
Dingo,UOF2009,2022-01-25 7:42,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamA,PS5__CamA__2022-01-25__07-42-29(1).JPG,2022-01-25,PS5,CamA
Dingo,SLM2005,2022-02-03 14:24,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-02-03__14-24-15(1).JPG,2022-02-03,PS5,CamB
Dingo,SLF2001,2022-02-04 17:24,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-02-04__17-24-24(1).JPG,2022-02-04,PS5,CamB
Dingo,PCM1601,2022-02-05 7:03,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-02-05__07-03-18(1).JPG,2022-02-05,PS5,CamB
Dingo,SLM2005,2022-02-05 8:39,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-02-05__08-39-59(1).JPG,2022-02-05,PS5,CamB
Dingo,UOF2009,2022-02-05 9:35,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamA,PS5__CamA__2022-02-05__09-35-37(1).JPG,2022-02-05,PS5,CamA
Dingo,SLF2001,2022-02-06 8:05,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-02-06__08-05-26(1).JPG,2022-02-06,PS5,CamB
Dingo,SLM2005,2022-02-07 11:22,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-02-07__11-22-48(1).JPG,2022-02-07,PS5,CamB
Dingo,SLM2005,2022-02-17 18:08,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamA,PS5__CamA__2022-02-17__18-08-33(1).JPG,2022-02-17,PS5,CamA
Dingo,UOM1701,2022-04-11 8:42,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamA,PS5__CamA__2022-04-11__08-42-44(2).JPG,2022-04-11,PS5,CamA
Dingo,UOM2001,2022-04-11 8:42,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamA,PS5__CamA__2022-04-11__08-42-44(1).JPG,2022-04-11,PS5,CamA
Dingo,SLF1501,2022-04-11 8:43,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-04-11__08-43-57(1).JPG,2022-04-11,PS5,CamB
Dingo,SLF1501,2022-04-14 11:16,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-04-14__11-16-53(1).JPG,2022-04-14,PS5,CamB
Dingo,UOM2001,2022-04-14 11:17,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-04-14__11-17-25(1).JPG,2022-04-14,PS5,CamB
Dingo,UOM1701,2022-04-14 11:17,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-04-14__11-17-26(2).JPG,2022-04-14,PS5,CamB
Dingo,UOF2009,2022-04-16 8:02,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-04-16__08-02-57(1).JPG,2022-04-16,PS5,CamB
Dingo,UOF1906,2022-05-03 16:09,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-05-03__16-09-31(1).JPG,2022-05-03,PS5,CamB
Dingo,UOF1906,2022-05-03 18:04,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-05-03__18-04-01(1).JPG,2022-05-03,PS5,CamB
Dingo,SLF1501,2022-05-04 9:06,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamA,PS5__CamA__2022-05-04__09-06-49(1).JPG,2022-05-04,PS5,CamA
Dingo,UOM1701,2022-05-04 9:07,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-05-04__09-07-17(1).JPG,2022-05-04,PS5,CamB
Dingo,UOM2001,2022-05-08 9:02,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-05-08__09-02-10(1).JPG,2022-05-08,PS5,CamB
Dingo,SLF1501,2022-05-17 9:20,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS5/CamB,PS5__CamB__2022-05-17__09-20-32(1).JPG,2022-05-17,PS5,CamB
Dingo,SLF1501,2022-12-16 5:52,BrendanAltingMLDP2023Images\PS5\CamB,PS5__CamB__2022-12-16__05-52-28(7).JPG,2022-12-16,PS5,CamB
Dingo,UOM2002,2022-12-16 5:52,BrendanAltingMLDP2023Images\PS5\CamB,PS5__CamB__2022-12-16__05-52-44(13).JPG,2022-12-16,PS5,CamB
Dingo,SLF1501,2023-02-03 10:23,BrendanAltingMLDP2023Images\PS5\CamB,PS5__CamB__2023-02-03__10-23-21(2).JPG,2023-02-03,PS5,CamB
Dingo,UOM2002,2023-02-03 10:23,BrendanAltingMLDP2023Images\PS5\CamB,PS5__CamB__2023-02-03__10-23-30(7).JPG,2023-02-03,PS5,CamB
Dingo,UOM2002,2023-02-03 20:05,BrendanAltingMLDP2023Images\PS5\CamB,PS5__CamB__2023-02-03__20-05-11(1).JPG,2023-02-03,PS5,CamB
Dingo,SLF1501,2023-02-03 20:05,BrendanAltingMLDP2023Images\PS5\CamB,PS5__CamB__2023-02-03__20-05-49(7).JPG,2023-02-03,PS5,CamB
Dingo,SLF2105,2023-03-29 17:08,BrendanAltingMLDP2023Images\PS5\CamA,PS5__CamA__2023-03-29__17-08-04(1).JPG,2023-03-29,PS5,CamA
Dingo,WTU2104,2023-04-02 7:31,BrendanAltingMLDP2023Images\PS5\CamB,PS5__CamB__2023-04-02__07-31-09(1).JPG,2023-04-02,PS5,CamB
Dingo,WTU2104,2023-04-04 15:20,BrendanAltingMLDP2023Images\PS5\CamB,PS5__CamB__2023-04-04__15-20-05(1).JPG,2023-04-04,PS5,CamB
Dingo,WTU2104,2023-04-07 12:55,BrendanAltingMLDP2023Images\PS5\CamB,PS5__CamB__2023-04-07__12-55-21(1).JPG,2023-04-07,PS5,CamB
Dingo,WTU2104,2023-04-08 8:08,BrendanAltingMLDP2023Images\PS5\CamB,PS5__CamB__2023-04-08__08-08-07(1).JPG,2023-04-08,PS5,CamB
Dingo,WTU2104,2023-04-23 8:35,BrendanAltingMLDP2023Images\PS5\CamB,PS5__CamB__2023-04-23__08-35-06(1).JPG,2023-04-23,PS5,CamB
Dingo,UOM2002,2023-05-14 11:05,PSML2023-06\PS5\CamB,PS5__CamB__2023-05-14__11-05-10(1).JPG,2023-05-14,PS5,CamB
Dingo,SLF1501,2023-05-14 11:07,PSML2023-06\PS5\CamB,PS5__CamB__2023-05-14__11-07-00(1).JPG,2023-05-14,PS5,CamB
Dingo,SLF1501,2023-05-17 17:53,PSML2023-06\PS5\CamB,PS5__CamB__2023-05-17__17-53-44(1).JPG,2023-05-17,PS5,CamB
Dingo,UOM2002,2023-05-17 17:53,PSML2023-06\PS5\CamB,PS5__CamB__2023-05-17__17-53-58(7).JPG,2023-05-17,PS5,CamB
Dingo,UOM2002,2023-05-24 14:33,PSML2023-06\PS5\CamB,PS5__CamB__2023-05-24__14-33-09(1).JPG,2023-05-24,PS5,CamB
Dingo,SLF1501,2023-05-24 14:33,PSML2023-06\PS5\CamB,PS5__CamB__2023-05-24__14-33-28(16).JPG,2023-05-24,PS5,CamB
Dingo,SLF2003,2021-12-06 11:42,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS6/CamB,PS6__CamB__2021-12-06__11-42-10(1).JPG,2021-12-06,PS6,CamB
Dingo,SLF2001,2021-12-06 12:21,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS6/CamB,PS6__CamB__2021-12-06__12-21-23(1).JPG,2021-12-06,PS6,CamB
Dingo,SLF1501,2021-12-08 7:25,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS6/CamB,PS6__CamB__2021-12-08__07-25-00(1).JPG,2021-12-08,PS6,CamB
Dingo,PCM1601,2021-12-08 7:25,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS6/CamB,PS6__CamB__2021-12-08__07-25-32(4).JPG,2021-12-08,PS6,CamB
Dingo,SLM2005,2021-12-18 20:00,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS6/CamA,PS6__CamA__2021-12-18__20-00-23(1).JPG,2021-12-18,PS6,CamA
Dingo,SLF1501,2021-12-23 17:40,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS6/CamA,PS6__CamA__2021-12-23__17-40-53(1).JPG,2021-12-23,PS6,CamA
Dingo,SLM2005,2021-12-23 17:40,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS6/CamA,PS6__CamA__2021-12-23__17-40-56(3).JPG,2021-12-23,PS6,CamA
Dingo,PCM1601,2021-12-23 17:41,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS6/CamA,PS6__CamA__2021-12-23__17-41-05(1).JPG,2021-12-23,PS6,CamA
Dingo,SLM2005,2021-12-28 8:11,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS6/CamA,PS6__CamA__2021-12-28__08-11-36(1).JPG,2021-12-28,PS6,CamA
Dingo,SLM2005,2022-01-02 20:10,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS6/CamA,PS6__CamA__2022-01-02__20-10-52(1).JPG,2022-01-02,PS6,CamA
Dingo,SLF2002,2022-01-07 6:51,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS6/CamA,PS6__CamA__2022-01-07__06-51-38(1).JPG,2022-01-07,PS6,CamA
Dingo,SLF2001,2022-01-08 7:36,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS6/CamA,PS6__CamA__2022-01-08__07-36-44(1).JPG,2022-01-08,PS6,CamA
Dingo,SLF2003,2022-01-18 6:29,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS6/CamA,PS6__CamA__2022-01-18__06-29-42(1).JPG,2022-01-18,PS6,CamA
Dingo,SLF1901,2022-01-23 19:24,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS6/CamA,PS6__CamA__2022-01-23__19-24-21(1).JPG,2022-01-23,PS6,CamA
Dingo,SLF2003,2022-01-24 6:36,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS6/CamA,PS6__CamA__2022-01-24__06-36-23(1).JPG,2022-01-24,PS6,CamA
Dingo,SLF2001,2022-01-27 8:05,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS6/CamB,PS6__CamB__2022-01-27__08-05-17(1).JPG,2022-01-27,PS6,CamB
Dingo,SLF2001,2022-01-27 9:16,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS6/CamA,PS6__CamA__2022-01-27__09-16-44(1).JPG,2022-01-27,PS6,CamA
Dingo,SLF2003,2022-01-28 6:40,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS6/CamB,PS6__CamB__2022-01-28__06-40-38(1).JPG,2022-01-28,PS6,CamB
Dingo,PCM1601,2022-01-29 17:42,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS6/CamA,PS6__CamA__2022-01-29__17-42-40(1).JPG,2022-01-29,PS6,CamA
Dingo,SLF1501,2022-01-29 17:42,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS6/CamA,PS6__CamA__2022-01-29__17-42-44(3).JPG,2022-01-29,PS6,CamA
